,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
5196,201.01646,-0.15032,-98.95876,-1.05577,230.95328,-122.50907,Q2,0.03100,-0.91415,10.16979,-2.17449,True,955.60290
5197,199.29718,-1.03672,-108.50480,-1.04266,229.25214,-120.87159,EBIT/Wh,0.41006,1.44034,14.55275,-0.20769,True,942.23352
5198,201.85493,-0.92816,-101.86369,-1.05864,231.78217,-118.37347,Q2,0.80127,-0.08922,10.89120,0.65130,True,958.34280
5199,199.40653,0.05582,-98.66402,-1.06676,229.31983,-121.84572,EBIT/Wh,0.80673,0.77282,9.70846,3.05537,True,947.70063
5200,198.30710,0.16032,-96.33510,-1.05235,228.24832,-115.46309,AI,0.48864,-0.92967,11.37746,-2.37395,True,943.36794
5201,200.31153,0.52241,-98.37123,-1.05575,230.24808,-119.58946,Q3,0.86639,1.01421,12.16981,-3.60199,True,952.37201
5202,201.00165,0.17050,-106.27880,-1.04590,230.94835,-121.29339,Q3,-0.67831,-0.09627,11.93510,4.44125,True,951.86884
5203,200.10694,0.26263,-94.90224,-1.04259,230.06436,-121.64278,Q3,2.59332,-2.17951,8.60338,-0.29781,True,953.08355
5204,199.39466,-0.23258,-104.81846,-1.05280,229.33563,-120.70694,EBIT/Wh,-0.73592,-0.28156,11.81402,-1.27049,True,944.56410
5205,198.65983,1.15752,-103.33467,-1.05032,228.60177,-116.39373,AI,-0.78796,-1.68517,8.45244,-4.72594,True,941.63180
5206,201.71413,0.12171,-104.02057,-1.05353,231.64892,-122.46539,Q2,-1.10093,-0.01521,14.22011,3.55598,True,956.56037
5207,198.90856,-0.41344,-94.45466,-1.06716,228.82524,-121.71289,AI,1.40078,-1.10077,15.24558,0.63000,True,947.31546
5208,201.32027,0.96968,-101.55935,-1.05339,231.25583,-123.51613,Q2,0.83642,1.24039,6.28923,-2.49166,True,955.82170
5209,198.79729,-1.21845,-101.69921,-1.04293,228.75408,-120.01283,AI,0.59447,-1.49541,10.68773,-3.01008,True,943.13685
5210,200.18942,-0.19574,-101.26785,-1.05314,230.13109,-122.71451,Q3,-0.03029,0.58191,12.18361,-0.31578,True,950.31319
5211,201.03728,0.59636,-103.81339,-1.06897,230.94907,-119.70260,Q2,-0.11846,0.39049,10.96749,2.25644,True,953.27971
5212,199.72199,-0.17055,-95.90310,-1.04114,229.68095,-121.48669,EBIT/Wh,0.41088,0.49387,7.74047,-2.92414,True,950.65842
5213,200.04352,-0.11707,-92.37649,-1.06379,229.96487,-121.17593,Q3,-1.15695,0.45120,13.02991,-0.91863,True,954.02936
5214,200.32491,0.61604,-95.98735,-1.04589,230.27362,-121.33032,Q3,-0.45120,0.29913,7.40931,2.17536,True,953.63086
5215,202.03873,-0.08997,-103.36651,-1.05621,231.97426,-120.57719,Q1,1.41894,-0.09102,12.89898,0.20369,True,958.51040
5216,199.72130,1.15316,-98.55329,-1.05306,229.66235,-120.32520,EBIT/Wh,0.62590,1.34296,14.12441,1.46476,True,949.32988
5217,201.30666,0.48177,-103.69214,-1.06689,231.22217,-121.24774,Q2,-0.76864,0.17765,12.38744,2.51359,True,954.68724
5218,200.71101,-0.63652,-108.71908,-1.05544,230.64863,-120.97103,Q3,-0.38786,1.86335,12.79168,-5.32299,True,949.19552
5219,200.20651,-0.25903,-103.08103,-1.05791,230.13914,-121.47794,Q3,-0.29292,1.03366,4.88633,-3.92239,True,949.49201
5220,200.78006,0.44436,-100.39827,-1.06654,230.69424,-123.12943,Q3,0.51345,-0.85130,12.07635,1.06539,True,953.70115
5221,199.76836,-1.16072,-100.15708,-1.06490,229.68909,-120.35346,EBIT/Wh,-0.72312,0.20427,13.88827,-0.29153,True,948.76324
5222,201.17693,-0.19956,-101.52649,-1.05395,231.11346,-123.31041,Q2,-0.05309,0.38815,7.55308,-1.04113,True,955.12139
5223,200.08829,0.75231,-93.71111,-1.04343,230.04086,-119.79316,Q3,-0.24131,0.75507,8.20265,6.96230,True,953.58589
5224,200.33006,0.12280,-106.39443,-1.06103,230.25415,-117.89052,Q3,-0.25377,-0.22893,8.92897,-2.66872,True,948.45306
5225,199.99800,1.95377,-103.25947,-1.05704,229.93486,-118.23795,Q3,1.10222,1.25352,6.50799,-1.76064,True,948.36028
5226,199.44883,-0.34502,-100.51212,-1.05905,229.37922,-121.71679,EBIT/Wh,0.77107,1.45129,13.27767,-0.10184,True,946.98811
5227,199.39642,-0.57887,-100.92152,-1.04013,229.35776,-121.27895,EBIT/Wh,-0.23257,-1.95712,14.59644,-0.73212,True,946.52135
5228,199.04227,0.02922,-100.13750,-1.05557,228.97872,-119.18511,EBIT/Wh,-0.72756,-0.41077,9.18966,-4.22669,True,945.14259
5229,199.11993,0.12077,-102.09810,-1.05419,229.05641,-121.31164,EBIT/Wh,0.27712,0.20686,10.61770,-2.43497,True,944.55062
5230,200.13543,0.27286,-102.56300,-1.05269,230.07625,-120.71428,Q3,-1.43009,-1.96161,11.97043,-0.26378,True,949.39565
5231,201.46606,0.46592,-101.27835,-1.04347,231.42247,-122.59113,Q2,1.19254,1.01421,10.17500,4.41806,True,956.69110
5232,199.70290,0.30906,-97.79033,-1.05075,229.64623,-120.24545,EBIT/Wh,-1.80625,1.50223,8.89729,2.54018,True,949.61932
5233,199.87158,-1.86446,-98.66064,-1.05726,229.80638,-120.74932,EBIT/Wh,0.95359,-1.47075,12.55611,-2.43194,True,950.02759
5234,198.48691,-1.51753,-95.42661,-1.05065,228.43130,-118.22379,AI,-0.83349,1.62222,13.94544,-2.73894,True,944.72125
5235,200.85835,2.03484,-106.77339,-1.06589,230.77722,-121.50428,Q3,-0.21458,-0.10870,18.55921,-4.90645,True,950.90507
5236,199.15554,0.01475,-101.13817,-1.05809,229.08865,-120.27253,EBIT/Wh,2.92061,-0.43258,11.39128,-4.68296,True,945.20862
5237,200.18486,0.11623,-95.77492,-1.05872,230.11592,-119.63038,Q3,-0.78818,0.44042,13.49633,-4.09520,True,953.03682
5238,200.06111,-0.85922,-104.59520,-1.05567,229.99816,-118.58758,Q3,2.03076,-0.37531,14.25291,-0.63361,True,948.00796
5239,201.12770,0.89137,-95.95589,-1.06633,231.04408,-122.24750,Q2,-0.03970,-1.71402,10.99113,5.53220,True,957.66054
5240,199.32599,0.48166,-105.21648,-1.04716,229.27553,-119.45309,EBIT/Wh,1.78833,2.25438,10.01660,-3.41401,True,944.02169
5241,201.61277,-0.16703,-105.22246,-1.05541,231.54739,-122.88325,Q2,-0.06041,0.09356,8.54971,0.46981,True,955.45262
5242,199.55974,0.18245,-99.45035,-1.06972,229.46994,-122.89232,EBIT/Wh,0.13566,-0.49109,6.84461,0.27066,True,948.07352
5243,198.55856,-0.46504,-94.08422,-1.05701,228.49353,-120.57760,AI,3.88671,2.69046,15.52678,-1.09285,True,945.75069
5244,202.11577,-0.15733,-98.61119,-1.05826,232.04277,-122.33837,Q1,-0.00203,-0.19317,11.22282,7.53990,True,961.27328
5245,200.08715,0.04435,-100.02431,-1.05778,230.01970,-122.05064,Q3,-1.31729,0.70747,11.68888,-1.78884,True,950.42357
5246,202.40133,0.44856,-103.22993,-1.05569,232.33682,-125.44047,Q1,1.86722,1.07315,9.32952,-2.36073,True,960.39169
5247,199.51559,0.59718,-104.09574,-1.04839,229.46526,-119.50671,EBIT/Wh,0.03760,1.07522,11.24242,0.38660,True,945.53010
5248,200.47302,-0.11682,-95.79747,-1.04976,230.41968,-121.95300,Q3,-0.29124,1.19652,15.12477,-2.16906,True,954.46638
5249,200.77965,-0.13030,-103.16554,-1.04648,230.72977,-124.08670,Q3,1.42270,-2.16971,8.18475,-0.12476,True,952.31547
5250,201.33607,-1.24246,-102.58360,-1.05856,231.26794,-121.89624,Q2,0.02102,1.41490,14.14741,0.94833,True,955.38853
5251,200.76733,0.43264,-94.59527,-1.04262,230.72521,-122.07425,Q3,-1.05938,0.47010,13.23595,-6.07860,True,956.53901
5252,201.22434,-0.62989,-96.15473,-1.05870,231.15307,-123.44577,Q2,-0.47290,1.92983,10.08725,-2.28835,True,958.04431
5253,202.70207,0.79851,-105.15428,-1.04580,232.64940,-124.88525,Q1,-0.63160,-0.44064,10.93174,0.10843,True,960.93320
5254,199.53422,-0.19336,-96.89075,-1.05613,229.47097,-118.41808,EBIT/Wh,1.35700,0.76876,13.70997,-0.47357,True,949.22574
5255,198.10375,0.47985,-95.46088,-1.05568,228.03981,-117.87551,AI,0.65466,-1.08465,12.32151,-4.19035,True,942.78829
5256,200.15355,0.26592,-100.80314,-1.05610,230.09030,-121.68094,Q3,-1.04773,-1.62072,9.21414,1.46135,True,950.36618
5257,201.19357,-0.26276,-100.11241,-1.05632,231.12576,-123.28727,Q2,-0.90849,-1.00063,12.57459,6.15223,True,955.91167
5258,200.39757,1.01092,-96.32156,-1.05067,230.33675,-120.92035,Q3,-0.20833,0.94777,12.61835,2.61569,True,953.82709
5259,199.18427,-0.22581,-99.98085,-1.04361,229.13570,-119.79656,EBIT/Wh,0.43138,-1.30389,12.34901,-0.07432,True,945.93091
5260,198.54818,-0.18681,-99.03395,-1.05171,228.48984,-120.44104,AI,-0.58796,0.14110,11.35590,0.34451,True,943.22393
5261,200.34242,0.28022,-103.07130,-1.04595,230.29397,-120.38685,Q3,-0.00537,-2.17709,12.06247,-4.75301,True,950.17646
5262,197.35654,0.21288,-97.36153,-1.06163,227.27982,-119.09355,AI,-0.15952,-0.30425,11.88126,-2.28037,True,938.10194
5263,201.94182,1.20731,-104.45765,-1.04218,231.89898,-123.21287,Q2,0.81734,-0.53801,11.82234,-10.43936,True,957.48030
5264,200.62533,-0.60372,-97.42465,-1.06249,230.54709,-120.74165,Q3,-1.02605,-1.05075,9.16413,1.55257,True,954.41432
5265,200.64695,-0.51296,-95.92973,-1.05952,230.57513,-121.75326,Q3,0.98317,0.19850,11.73955,-4.36570,True,955.26986
5266,199.13485,-0.98447,-96.91065,-1.05388,229.07258,-122.23131,EBIT/Wh,1.90055,1.37277,7.73527,3.60256,True,947.21891
5267,200.51975,0.80251,-100.57568,-1.06045,230.44557,-120.15568,Q3,0.25217,-0.66944,11.84691,-1.42940,True,952.31089
5268,199.80980,0.02469,-96.12563,-1.05306,229.74676,-122.50634,EBIT/Wh,-1.90627,-1.65371,9.64321,5.21279,True,950.98618
5269,200.76059,0.71064,-96.66455,-1.06391,230.68249,-124.09898,Q3,-0.47921,-0.57137,9.95708,1.88297,True,955.47069
5270,200.24908,1.18391,-100.64828,-1.05218,230.19018,-120.09584,Q3,-1.63812,-0.70542,3.65736,-4.03171,True,950.92126
5271,199.34830,0.06358,-100.30097,-1.05131,229.29095,-117.44210,EBIT/Wh,1.29210,0.46675,16.51892,1.45153,True,946.59103
5272,199.58806,-0.54628,-103.51630,-1.05839,229.51750,-122.16246,EBIT/Wh,-0.11067,0.78080,12.82133,0.25263,True,946.18215
5273,200.09777,-0.56333,-101.65534,-1.05101,230.03708,-121.73732,Q3,-0.33640,-0.39001,10.82971,1.75612,True,949.66119
5274,199.42200,-1.35130,-98.17050,-1.05098,229.36554,-123.42357,EBIT/Wh,1.21642,-0.61982,12.77033,0.15480,True,948.02472
5275,200.46257,-0.15101,-105.34458,-1.04693,230.41230,-119.05939,Q3,-0.07466,-0.43945,10.67046,2.83626,True,949.64058
5276,201.40682,0.49856,-101.84296,-1.04810,231.35420,-119.24858,Q2,-1.20417,-0.20821,17.02033,-2.09438,True,956.11263
5277,200.29598,0.20993,-98.39177,-1.04743,230.24468,-123.87123,Q3,1.15953,-0.30664,12.35542,-3.72238,True,952.28401
5278,202.45266,0.85823,-102.79821,-1.04647,232.40237,-120.95254,Q1,-0.27413,0.75635,10.01285,1.95951,True,960.86420
5279,200.74183,-0.43080,-101.92628,-1.05091,230.68519,-120.06883,Q3,0.22904,-0.09375,7.96608,-0.07591,True,952.74602
5280,200.39225,0.45312,-101.93958,-1.05662,230.32547,-121.03583,Q3,-1.32132,-0.82166,6.43692,6.20354,True,950.99148
5281,200.76972,0.36285,-99.26082,-1.05972,230.69686,-122.71523,Q3,-0.26326,-0.26498,13.57624,1.31876,True,954.21817
5282,201.51220,0.71412,-101.81191,-1.04068,231.47183,-121.61975,Q2,0.98846,-0.50944,8.32704,4.40079,True,956.65502
5283,200.79769,-0.17444,-100.33321,-1.04093,230.75776,-119.75439,Q3,-0.33245,-0.66643,5.74661,3.44001,True,953.82185
5284,200.60275,-0.16834,-101.40369,-1.05318,230.54360,-121.14968,Q3,0.59998,2.30821,9.74643,-0.55045,True,952.31192
5285,199.82329,0.03569,-97.27597,-1.05220,229.76570,-121.72903,EBIT/Wh,-0.48644,-1.09473,12.57943,-2.32760,True,950.47845
5286,198.64257,0.15335,-99.45187,-1.05259,228.57926,-117.13721,AI,0.94688,0.43923,7.98773,3.59235,True,943.48691
5287,199.52107,0.24731,-98.10400,-1.05910,229.44757,-119.94209,EBIT/Wh,0.03432,0.51802,11.54820,0.14277,True,948.55337
5288,199.28066,-1.11267,-101.11414,-1.04762,229.22988,-120.73503,EBIT/Wh,0.92654,-1.55414,13.38373,-6.86736,True,945.84622
5289,200.35887,-0.72536,-95.58161,-1.04667,230.30380,-119.31397,Q3,0.91410,0.24981,10.05215,-1.85800,True,954.00353
5290,198.68108,-0.55804,-109.23171,-1.05155,228.62517,-118.11526,AI,0.24890,-0.08668,10.79791,-3.71418,True,938.78953
5291,201.99636,-0.15464,-102.75351,-1.05836,231.92647,-122.78108,Q2,-1.18412,-0.77752,12.86543,1.25915,True,958.60503
5292,201.57431,-0.27440,-105.25881,-1.04889,231.51575,-122.44710,Q2,0.33622,0.89149,11.82193,4.88806,True,955.24215
5293,197.95812,0.19846,-102.86446,-1.05319,227.89941,-118.55243,AI,-1.83901,1.01158,13.46965,2.05230,True,938.35836
5294,199.50603,0.66359,-99.48305,-1.04728,229.45488,-120.22379,EBIT/Wh,0.97742,-1.20864,7.48823,1.90841,True,947.78862
5295,199.34375,0.86255,-100.31190,-1.04237,229.30155,-116.54820,EBIT/Wh,-2.04878,0.52027,11.69214,-1.75617,True,946.56279
5296,199.66263,-1.03813,-100.09215,-1.05311,229.60338,-120.36259,EBIT/Wh,-0.70440,-0.86531,15.99913,3.09947,True,948.26706
5297,199.30488,-0.90432,-97.05657,-1.04279,229.26218,-119.37666,EBIT/Wh,-1.25063,-2.39869,17.17543,1.31044,True,947.99610
5298,200.42449,-0.38359,-101.74871,-1.04355,230.38100,-121.74317,Q3,0.02612,0.41697,9.21451,-5.21183,True,951.24808
5299,201.30010,-0.07276,-100.36183,-1.06800,231.21289,-121.58762,Q2,0.80083,0.17073,11.28385,3.67698,True,956.31956
5300,199.16913,-0.25992,-101.44542,-1.04414,229.12304,-121.53445,EBIT/Wh,0.81471,1.08759,7.07747,-1.42700,True,945.12295
5301,200.63654,0.42717,-99.33354,-1.04567,230.58880,-123.96506,Q3,-2.59136,1.75881,8.52329,-3.26264,True,953.51593
5302,199.48692,-0.46001,-99.05645,-1.05289,229.42737,-120.18256,EBIT/Wh,-0.83717,-1.11845,6.74606,-4.77549,True,947.90636
5303,198.95093,-1.27675,-98.26985,-1.05397,228.89000,-118.28863,AI,-1.02143,1.68944,14.12881,-0.45788,True,945.61972
5304,200.56990,1.13794,-96.80520,-1.06439,230.49035,-123.07433,Q3,0.54491,-0.67983,11.48534,3.80832,True,954.44692
5305,200.42639,-0.49155,-99.38057,-1.05321,230.36753,-121.17664,Q3,-0.69738,0.50861,12.21480,-0.48440,True,952.44166
5306,202.15483,-0.14528,-99.95139,-1.05193,232.09828,-125.25655,Q1,-1.22806,1.81585,11.53862,1.85159,True,960.79844
5307,200.03158,0.09109,-105.39118,-1.05108,229.97446,-122.59873,Q3,1.20773,-0.11250,11.66749,-1.47332,True,947.46233
5308,199.69491,-0.09784,-102.07705,-1.05030,229.63378,-122.38592,EBIT/Wh,0.65240,0.30080,11.38941,9.01922,True,947.43602
5309,199.38517,0.70703,-104.94364,-1.05384,229.32522,-121.63983,EBIT/Wh,0.40772,-0.71704,15.00609,-3.00574,True,944.45403
5310,199.52577,0.68640,-98.56561,-1.04474,229.47770,-118.14646,EBIT/Wh,0.75599,0.65135,6.09402,3.16638,True,948.34607
5311,199.61187,-0.08984,-105.46913,-1.04945,229.55588,-121.33941,EBIT/Wh,-0.25549,-0.41902,12.46967,2.77564,True,945.32476
5312,199.73966,-1.19610,-101.17147,-1.04258,229.69354,-122.50443,EBIT/Wh,-0.43924,-1.23881,12.74200,-1.45378,True,948.11257
5313,201.18991,1.70033,-98.11969,-1.05447,231.12559,-120.39246,Q2,-0.75909,0.05394,10.20042,-1.10197,True,956.88970
5314,200.54850,1.35705,-99.91308,-1.04930,230.49419,-122.91037,Q3,2.38943,-0.18380,15.82471,-1.27357,True,952.78595
5315,197.51829,-0.57279,-93.66373,-1.04689,227.46928,-118.50631,AI,0.09293,0.61787,12.29559,-6.62933,True,940.75959
5316,199.93780,0.19551,-98.36420,-1.03969,229.90004,-117.63625,EBIT/Wh,-0.57969,1.05185,6.47596,3.12704,True,950.50689
5317,199.07349,-1.32544,-99.08186,-1.04831,229.02472,-121.39228,EBIT/Wh,1.41822,1.73221,8.99513,-1.55335,True,945.82652
5318,198.97259,1.92411,-104.50925,-1.05466,228.91167,-119.21081,AI,0.85717,-0.23042,8.39050,2.23744,True,942.60834
5319,198.67331,-0.05532,-96.44947,-1.04325,228.63013,-118.78417,AI,0.75825,0.12094,10.74807,-2.27977,True,945.14180
5320,198.98224,1.64250,-97.42953,-1.04784,228.93037,-116.38844,AI,1.59768,-1.55163,9.18708,-3.20793,True,946.19643
5321,199.26150,-0.41126,-103.73487,-1.04647,229.21201,-120.45730,EBIT/Wh,-0.63143,-0.10767,13.62591,-7.17295,True,944.44009
5322,198.90914,-0.93399,-96.19830,-1.05338,228.84862,-121.46855,AI,-1.03475,-0.04417,12.44674,-2.38651,True,946.44656
5323,200.05151,-1.22857,-99.20539,-1.05302,229.99406,-118.59338,Q3,0.50487,0.98165,14.20023,-4.20235,True,950.65485
5324,201.74090,0.69556,-100.14277,-1.04732,231.69072,-122.55150,Q2,1.53183,-2.14465,6.95820,-1.79870,True,958.63311
5325,199.76721,0.68503,-99.92328,-1.04383,229.71943,-119.05419,EBIT/Wh,0.15010,-0.68750,11.27806,2.95068,True,948.87439
5326,199.74513,0.43538,-102.91175,-1.05785,229.67774,-119.57021,EBIT/Wh,1.17656,0.08034,11.62035,-0.05286,True,947.26979
5327,200.91749,-0.54549,-101.37575,-1.06156,230.84082,-122.16681,Q3,1.21895,-0.32265,11.98062,-1.37512,True,953.89956
5328,198.53918,-1.44279,-97.47986,-1.04711,228.48973,-119.72093,AI,-0.06507,-0.52437,11.61867,-3.30017,True,943.95595
5329,199.53366,0.17656,-107.30280,-1.06235,229.45790,-118.19848,EBIT/Wh,-1.59153,1.10689,11.44537,2.02248,True,944.01689
5330,201.17771,-0.07277,-99.84531,-1.04509,231.13057,-120.69582,Q2,0.58792,1.45407,11.09181,-3.46383,True,955.96589
5331,200.24750,0.85615,-98.96749,-1.06636,230.16479,-119.71909,Q3,0.62316,0.13800,13.45336,-2.08700,True,951.75376
5332,199.07890,-0.74569,-102.36288,-1.05255,229.02059,-120.54421,EBIT/Wh,-1.85117,0.57400,10.75824,-4.90274,True,944.21307
5333,197.34956,0.07944,-96.93563,-1.05671,227.27885,-119.40912,AI,-0.31949,-0.56515,7.62421,1.30723,True,938.27999
5334,199.43724,-0.00304,-95.47994,-1.06212,229.35727,-117.56746,EBIT/Wh,0.42547,-0.54803,5.61700,5.59821,True,949.44622
5335,201.26718,0.48475,-101.04020,-1.05739,231.19592,-121.38049,Q2,0.87740,2.21442,12.88950,-3.55180,True,955.81581
5336,201.04727,1.04248,-107.33454,-1.04796,230.99633,-120.74053,Q2,1.68474,-1.44061,8.24155,2.53082,True,951.56907
5337,199.22260,-0.18795,-102.07528,-1.03958,229.18499,-120.95962,EBIT/Wh,0.93897,-1.56377,11.32410,-2.76167,True,945.07536
5338,200.19347,0.66202,-100.01841,-1.05598,230.13284,-121.03246,Q3,-1.12779,0.69026,13.89783,2.99805,True,950.95815
5339,199.94483,-0.15516,-107.37595,-1.05995,229.87235,-122.97705,EBIT/Wh,0.52001,-0.39168,10.47924,-4.85139,True,946.03619
5340,199.45605,-2.07614,-96.82107,-1.04597,229.40173,-117.34893,EBIT/Wh,-0.02169,0.89109,7.74747,-0.15591,True,948.86971
5341,200.58433,-0.48945,-99.26444,-1.04575,230.53574,-121.41315,Q3,0.35263,-1.49869,12.97049,-4.47928,True,953.28942
5342,198.35221,-0.08687,-99.41815,-1.06925,228.26196,-119.21484,AI,-0.74229,-0.19971,12.27144,2.24560,True,942.05197
5343,200.65552,0.91176,-99.21965,-1.06430,230.57364,-120.49569,Q3,-0.09244,-0.08172,13.66212,4.51266,True,953.66777
5344,199.55327,0.87270,-107.19274,-1.05337,229.48855,-121.02165,EBIT/Wh,1.13601,1.68025,16.97450,3.38040,True,944.17000
5345,200.07976,0.51144,-100.14126,-1.04073,230.04025,-123.56209,Q3,0.80433,0.07859,10.57612,-2.00519,True,950.32817
5346,200.65756,-0.45082,-102.34755,-1.05547,230.59382,-123.36200,Q3,-1.12433,-0.29355,10.04929,-3.84991,True,952.11402
5347,199.57205,-0.37652,-98.87590,-1.04722,229.52256,-123.37642,EBIT/Wh,0.79371,-0.58495,9.50212,1.53148,True,948.42232
5348,198.16945,0.06340,-104.84225,-1.05088,228.11364,-119.77516,AI,-1.15751,2.83556,9.02107,0.97695,True,938.42612
5349,198.69458,0.26637,-95.11407,-1.05009,228.64065,-121.20221,AI,-0.49959,-1.16258,9.39633,1.26282,True,945.91588
5350,199.85156,-0.77895,-102.28441,-1.04527,229.80370,-119.38484,EBIT/Wh,-0.20847,2.30132,6.79559,-5.89164,True,948.11559
5351,199.49969,-0.55454,-97.39910,-1.05554,229.43605,-121.25346,EBIT/Wh,0.45204,-0.40340,6.42105,3.21931,True,948.79891
5352,200.34271,-0.47343,-104.73597,-1.05681,230.27669,-121.05984,Q3,0.84818,-0.64688,14.45872,-1.79735,True,949.34557
5353,200.02302,0.91728,-103.85496,-1.05378,229.95600,-123.65148,Q3,0.49067,0.69429,12.63578,-0.08434,True,948.18762
5354,200.86521,-0.19217,-101.26358,-1.04851,230.81449,-121.59164,Q3,1.85617,3.89368,11.41048,-2.66861,True,953.69424
5355,200.27554,-0.06153,-105.07716,-1.05083,230.21871,-123.68040,Q3,1.84409,-0.59798,7.30590,-2.28672,True,948.83912
5356,200.26483,0.15694,-100.85754,-1.04442,230.21503,-122.64753,Q3,-0.50040,-0.15187,11.35746,6.20888,True,950.89540
5357,200.54915,-0.26537,-101.18172,-1.04381,230.50502,-120.52589,Q3,0.69116,-1.84342,9.10147,-5.26836,True,952.15489
5358,199.93807,0.49522,-102.85487,-1.04176,229.89589,-118.97313,EBIT/Wh,-0.82237,0.09328,11.27007,-11.44424,True,948.26293
5359,199.38525,0.20804,-95.97483,-1.04994,229.33121,-121.53757,EBIT/Wh,0.31196,0.01973,10.51139,-3.14804,True,948.93884
5360,199.64164,-0.89735,-102.99355,-1.05241,229.58643,-119.23569,EBIT/Wh,-0.65618,-1.45239,10.17551,5.17910,True,946.71144
5361,200.42104,0.06543,-99.90236,-1.07073,230.32833,-121.43982,Q3,-0.95353,0.36971,14.80357,-0.95539,True,952.15402
5362,199.89678,1.30081,-102.29134,-1.05187,229.83589,-119.84015,EBIT/Wh,-0.20727,0.43014,9.40611,-1.20947,True,948.33824
5363,200.56314,1.60428,-95.54001,-1.05573,230.50225,-122.25371,Q3,-0.82426,1.57733,9.11136,-2.11018,True,955.04571
5364,199.53653,-0.43465,-98.60544,-1.05877,229.46417,-120.35656,EBIT/Wh,4.18696,-0.63568,8.26764,-5.01199,True,948.37991
5365,201.04928,0.72786,-98.08016,-1.06862,230.96120,-121.61408,Q2,-0.48624,1.73671,8.91251,-2.50932,True,956.20631
5366,200.89686,0.53349,-95.26930,-1.06022,230.82191,-121.90804,Q3,0.80960,0.07786,8.53543,0.07072,True,956.84967
5367,201.29967,0.57672,-98.03461,-1.05266,231.23952,-121.14474,Q2,-0.55716,-0.77492,8.98236,2.38885,True,957.48105
5368,200.63298,0.70974,-104.89670,-1.05066,230.57997,-121.49235,Q3,-3.31273,-1.28305,16.79452,-0.28980,True,950.71654
5369,198.22716,-0.77521,-99.22953,-1.04745,228.17625,-117.94027,AI,2.94970,-0.84653,10.88897,-1.12297,True,941.52104
5370,198.89693,-1.10435,-98.79800,-1.05894,228.82764,-121.15323,AI,-1.61501,-1.69923,11.47451,-3.55296,True,945.08564
5371,200.65892,-0.69873,-97.92332,-1.04949,230.60698,-118.11727,Q3,-0.64979,-1.51045,8.47936,2.11430,True,954.33292
5372,199.03446,0.17302,-100.82311,-1.05381,228.96803,-119.38524,EBIT/Wh,0.72711,0.90593,9.09884,-0.49570,True,944.76075
5373,200.21641,0.92641,-103.93058,-1.05360,230.15507,-120.68775,Q3,-0.14010,-1.98464,13.88321,-1.22007,True,949.11677
5374,200.66937,-0.66203,-100.71342,-1.05412,230.60825,-123.21357,Q3,-1.80249,0.48530,12.91776,-0.56966,True,952.99017
5375,200.20410,0.79974,-95.55366,-1.06565,230.12210,-122.58567,Q3,0.08689,-0.09091,9.94491,-2.89255,True,953.24368
5376,200.07074,1.16192,-101.13818,-1.04612,230.02150,-121.65156,Q3,-1.06390,-1.50445,6.80135,0.86474,True,949.78459
5377,200.78266,0.51346,-100.90176,-1.06854,230.69294,-121.00123,Q3,0.80725,-0.35073,9.75022,4.44595,True,953.46244
