,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
185,SpaceX,200.75638,0.09308,-100.86352,-1.05541,230.69077,-122.97559,Q3,-0.52241,0.69308,9.30983,-4.74183,True,953.35013
186,SpaceX,198.44371,0.36238,-100.09804,-1.05355,228.37944,-120.23576,AI,0.69220,1.73396,14.29949,1.12606,True,942.16953
187,TwitterX,201.02107,-0.17402,-104.39890,-1.05227,230.95999,-121.26609,Q2,-1.89576,-1.35240,13.30029,1.99113,True,952.90589
188,TwitterX,198.61792,-0.16520,-95.32824,-1.05717,228.55185,-119.52424,AI,2.32141,-1.68890,14.73244,-1.62986,True,945.42550
189,TwitterX,199.88039,-1.22685,-100.02427,-1.06061,229.80564,-123.86627,EBIT/Wh,0.04172,1.58673,12.07183,0.82923,True,949.38981
190,TwitterX,202.33743,0.67837,-95.87872,-1.05666,232.27366,-124.57022,Q1,-0.37711,0.35902,7.06958,-4.07469,True,963.74778
191,SpaceX,200.73995,-0.17380,-104.75443,-1.06962,230.64847,-117.86640,Q3,-0.06778,0.44857,7.44466,1.04511,True,951.32252
192,SpaceX,200.36131,-0.34314,-101.12131,-1.04462,230.31345,-123.28159,Q3,0.37062,0.37202,9.99891,3.12760,True,951.24589
193,SpaceX,199.55759,0.41360,-100.30896,-1.06090,229.48413,-120.42092,EBIT/Wh,-0.83490,0.36077,8.42323,8.36789,True,947.63346
194,Tesla,200.09724,0.74327,-99.21306,-1.05686,230.03298,-119.10012,Q3,0.24366,-1.16679,14.00166,-1.22943,True,950.87966
195,Tesla,199.98934,0.05396,-101.06764,-1.04180,229.94787,-119.74100,EBIT/Wh,0.71180,-0.46783,12.33384,0.69922,True,949.41290
196,Tesla,201.95697,0.34665,-99.49334,-1.04653,231.90867,-121.31017,Q2,-0.85781,1.76987,14.69598,-5.12713,True,960.03818
197,TwitterX,199.89596,-0.26055,-96.75733,-1.05019,229.84156,-122.65161,EBIT/Wh,-3.30402,-2.14078,14.44860,1.41262,True,951.10116
198,Tesla,199.60948,0.27287,-96.26583,-1.04094,229.56913,-118.01052,EBIT/Wh,-0.74616,-0.20747,13.45948,-2.18372,True,949.91448
199,SpaceX,201.01328,1.23854,-104.16753,-1.05491,230.94555,-122.45725,Q2,-0.11130,-0.89665,11.05533,1.87538,True,952.98266
200,TwitterX,199.46499,2.03006,-97.26380,-1.05237,229.40505,-118.76508,EBIT/Wh,0.35367,-1.62478,8.68415,-0.62249,True,948.69305
201,SpaceX,199.40147,-0.18782,-101.47121,-1.06002,229.32852,-122.11223,EBIT/Wh,-0.37065,0.16291,12.51454,5.35362,True,946.27175
202,SpaceX,200.48646,-0.46950,-101.54160,-1.05824,230.41415,-120.33705,Q3,0.59621,-0.41724,11.73185,1.23149,True,951.66151
203,Tesla,199.85256,0.06584,-104.15839,-1.05555,229.79001,-119.52132,EBIT/Wh,-1.59755,1.27416,9.40713,1.78085,True,947.18359
204,TwitterX,201.27191,1.15507,-104.67681,-1.05660,231.20874,-120.77410,Q2,-0.29127,-1.01688,15.39536,-1.84582,True,954.02117
205,TwitterX,200.19594,0.62891,-99.59433,-1.05466,230.13277,-120.59881,Q3,-0.04297,0.02842,12.83093,3.07208,True,951.18255
206,SpaceX,201.78949,-0.49087,-100.81056,-1.05326,231.72798,-122.13069,Q2,-0.16335,0.63488,11.15447,2.60345,True,958.54218
207,TwitterX,198.88831,-0.76571,-103.44661,-1.05667,228.82101,-118.05873,AI,-0.88341,-2.35440,12.33366,0.64044,True,942.71823
208,TwitterX,198.90980,0.03376,-100.33424,-1.06030,228.83658,-120.84295,AI,-2.39076,-2.99351,7.53688,5.92984,True,944.38188
209,TwitterX,202.12648,-0.31313,-101.84682,-1.05038,232.07319,-122.53972,Q1,-0.49523,-1.55679,16.20242,-0.02512,True,959.70901
210,Tesla,200.52735,0.37311,-97.98452,-1.04466,230.48213,-121.71856,Q3,0.05522,0.57448,6.96033,1.98349,True,953.64448
211,TwitterX,200.87715,0.49952,-101.26189,-1.05697,230.80743,-122.37794,Q3,-0.41483,0.32165,17.05247,1.69010,True,953.75481
212,Tesla,199.54457,-0.73094,-95.58543,-1.05111,229.48724,-121.25119,EBIT/Wh,-2.33565,-0.04150,13.02486,-2.87485,True,949.93016
213,SpaceX,197.91244,-1.76267,-97.06311,-1.05540,227.84834,-116.81844,AI,-0.78055,0.61577,10.27223,3.51596,True,941.03065
214,TwitterX,203.10581,0.33805,-95.69936,-1.05811,233.03607,-123.90525,Q1,1.43145,0.79049,17.88456,2.93028,True,967.67940
215,Tesla,196.96411,-0.74048,-97.25386,-1.04608,226.91534,-117.44657,AI,0.26728,-0.42716,13.86443,-6.50222,True,936.19362
216,SpaceX,198.36959,-0.62106,-103.88135,-1.04224,228.32514,-120.87946,AI,-0.19463,0.84366,11.99218,2.17756,True,939.90725
217,TwitterX,199.08245,-0.18345,-99.55068,-1.05163,229.02491,-122.56746,EBIT/Wh,1.60574,-0.31549,13.55820,-1.87204,True,945.63692
218,Tesla,201.24406,1.00774,-101.30510,-1.05080,231.18807,-124.33787,Q2,0.82064,-2.10465,12.00890,-2.64705,True,955.56773
219,Tesla,200.13433,0.79108,-102.88121,-1.04314,230.09049,-119.72885,Q3,-0.76444,-0.52468,12.56828,-4.49311,True,949.23106
220,Tesla,199.36362,0.01055,-100.92150,-1.05006,229.30866,-121.17578,EBIT/Wh,-0.32984,1.21273,12.29898,-1.59189,True,946.35733
221,SpaceX,200.33230,0.05037,-104.36087,-1.04819,230.27900,-122.61303,Q3,-0.38858,0.63350,9.62334,0.75578,True,949.48109
222,TwitterX,202.00039,-0.39715,-104.46990,-1.05548,231.93527,-123.29787,Q2,-1.64030,0.06498,11.73498,0.00416,True,957.76698
223,SpaceX,200.65136,-0.97400,-99.78464,-1.06606,230.56901,-121.52952,Q3,-0.56226,0.32647,14.76366,-3.13273,True,953.36446
224,TwitterX,198.66844,0.25115,-98.02070,-1.06016,228.59330,-117.85547,AI,1.41483,0.89375,9.61479,-2.25036,True,944.33186
225,Tesla,199.24066,0.22440,-100.03733,-1.05086,229.18451,-117.73798,EBIT/Wh,0.85610,-0.86480,10.18694,-7.52614,True,946.18466
226,Tesla,200.10785,-0.90086,-101.00249,-1.04588,230.06078,-123.78292,Q3,0.73489,-0.56049,11.96004,-3.56596,True,950.03802
227,TwitterX,199.11850,0.05013,-96.30795,-1.05235,229.06208,-119.71299,EBIT/Wh,1.13134,1.63442,15.59557,1.92753,True,947.43853
228,Tesla,199.35128,0.28522,-105.32885,-1.04867,229.29817,-120.20222,EBIT/Wh,1.34786,0.86564,9.93286,-2.72564,True,944.09199
229,Tesla,199.08286,-1.52379,-105.89850,-1.04183,229.04191,-120.41449,EBIT/Wh,1.82099,-1.14525,11.47768,4.60787,True,942.46504
230,TwitterX,199.99726,-0.11680,-96.29826,-1.05482,229.93807,-119.24037,EBIT/Wh,-0.42249,0.11143,12.99667,0.39628,True,951.83716
231,Tesla,199.81914,-0.13033,-100.49180,-1.04643,229.77059,-120.83295,EBIT/Wh,-2.34080,1.88642,11.33505,4.43782,True,948.84979
232,TwitterX,200.62055,-0.32221,-100.71405,-1.05735,230.55140,-119.69233,Q3,0.59836,1.46855,14.77536,-2.03308,True,952.74570
233,SpaceX,198.87569,0.22477,-106.01529,-1.05454,228.80814,-120.39702,AI,0.56774,1.04834,11.27374,5.28780,True,941.37079
234,SpaceX,199.53948,0.72164,-97.70071,-1.04851,229.48318,-120.96931,EBIT/Wh,-0.69563,0.03669,9.16012,5.29126,True,948.84702
235,SpaceX,200.50044,0.59932,-102.05636,-1.05390,230.43682,-122.04440,Q3,-0.35321,1.87404,13.98414,4.12770,True,951.47403
236,Tesla,199.05925,0.17262,-94.54474,-1.04212,229.01781,-118.65173,EBIT/Wh,0.80146,-2.95108,11.52288,-3.80530,True,948.02386
237,SpaceX,200.05063,0.33571,-94.88402,-1.06202,229.97254,-123.90949,Q3,-0.59839,0.28485,15.27486,0.55289,True,952.81114
238,TwitterX,200.60447,-0.06347,-99.50572,-1.05514,230.53663,-122.62377,Q3,-1.79547,-1.10001,16.06639,0.72278,True,953.26947
239,SpaceX,201.13556,-0.10800,-97.73360,-1.06598,231.05337,-121.56546,Q2,-0.53408,0.32876,11.69694,-0.35117,True,956.81100
240,Tesla,198.79378,-1.16558,-97.53491,-1.04252,228.75158,-119.47210,AI,0.55996,-1.13873,11.24581,-2.42579,True,945.20145
241,TwitterX,200.24063,-0.68057,-95.61790,-1.05302,230.18267,-123.39411,Q3,0.79120,0.09283,11.71249,-0.97728,True,953.39418
242,Tesla,200.18450,0.41575,-98.98603,-1.03951,230.14707,-123.31344,Q3,-0.16674,-1.18957,12.45195,-2.57519,True,951.42949
243,Tesla,199.68569,0.12664,-94.68548,-1.04510,229.63885,-122.84605,EBIT/Wh,-0.22698,-1.28138,7.12875,-3.26174,True,951.08572
244,SpaceX,202.72812,0.72000,-100.93454,-1.05048,232.67025,-122.61356,Q1,1.04843,0.37797,9.67419,2.84548,True,963.17334
245,SpaceX,201.28954,0.72886,-103.02974,-1.05393,231.22736,-122.19688,Q2,-0.06248,0.20265,15.80703,0.55660,True,954.93282
246,Tesla,199.90018,-0.01191,-101.37298,-1.05563,229.83618,-121.09079,EBIT/Wh,0.37385,-3.08338,11.42152,-3.81410,True,948.81442
247,SpaceX,201.32201,-0.58626,-107.20193,-1.05121,231.26244,-121.68810,Q2,-1.47485,-0.50555,12.56188,4.25313,True,953.00909
248,SpaceX,199.23520,-1.28071,-100.42756,-1.05032,229.17571,-119.15252,EBIT/Wh,0.55223,-1.21781,13.29794,5.05179,True,945.96222
249,SpaceX,200.52140,-0.45406,-97.16388,-1.05299,230.45753,-119.19891,Q3,0.36962,-0.59034,12.13445,0.38091,True,954.02506
250,Tesla,200.05459,-0.33901,-102.32303,-1.05140,229.99735,-122.40743,Q3,-0.22528,0.57816,7.62395,-3.61125,True,949.11144
251,SpaceX,199.90188,-1.55410,-94.39300,-1.05399,229.83748,-120.94920,EBIT/Wh,-1.10964,0.37204,8.67155,1.89950,True,952.31289
252,Tesla,199.97246,-0.86151,-102.96486,-1.04248,229.93016,-121.10717,EBIT/Wh,-3.82590,-0.43844,10.07894,-2.33717,True,948.37986
253,Tesla,200.27630,-1.10255,-101.01985,-1.03953,230.23867,-120.70107,Q3,-1.78166,0.55331,11.95912,-4.51340,True,950.87157
254,Tesla,198.44411,-0.76946,-98.78133,-1.05806,228.37640,-120.19161,AI,0.61654,0.33442,11.80717,-4.65220,True,942.82990
255,Tesla,199.68077,0.45248,-102.25685,-1.04529,229.63449,-122.50505,EBIT/Wh,0.13519,-0.30664,11.93634,-2.25237,True,947.27543
256,TwitterX,199.33424,0.23414,-97.57024,-1.05898,229.26322,-118.29721,EBIT/Wh,0.70890,-0.48385,13.29833,0.20718,True,947.88606
257,TwitterX,199.68664,0.70115,-105.50133,-1.05631,229.62490,-120.19195,EBIT/Wh,-2.64655,0.55543,13.98223,-3.78594,True,945.68254
258,Tesla,200.63707,-0.75019,-95.59612,-1.04552,230.58962,-121.75069,Q3,-0.14636,0.73382,7.45754,2.07408,True,955.38731
259,Tesla,200.12372,0.14577,-101.38656,-1.04229,230.08130,-122.77224,Q3,1.56960,-1.41150,12.23851,-3.93733,True,949.92533
260,SpaceX,199.98384,-1.81877,-98.05181,-1.06688,229.89658,-121.34831,EBIT/Wh,-0.87401,0.25821,13.97879,3.91111,True,950.89327
261,SpaceX,201.25552,0.24299,-101.06470,-1.06870,231.16557,-120.03384,Q2,0.38746,0.29145,8.47648,-1.68329,True,955.74527
262,SpaceX,200.70365,0.50895,-100.82048,-1.06652,230.61944,-122.16672,Q3,0.50285,0.09702,12.13658,0.91204,True,953.10799
263,Tesla,197.84047,0.03463,-101.08229,-1.05478,227.77908,-116.03912,AI,-0.46772,1.38812,7.86863,-2.09928,True,938.66119
264,TwitterX,199.01016,-1.57425,-99.87420,-1.05191,228.95316,-118.43310,EBIT/Wh,0.58094,-1.37665,9.03985,-3.25534,True,945.11370
265,Tesla,201.58857,-0.75953,-103.16318,-1.05189,231.53044,-124.10508,Q2,1.27750,-0.22003,16.34258,0.82460,True,956.36127
266,TwitterX,199.13113,-0.07109,-95.83046,-1.05696,229.06077,-119.84711,EBIT/Wh,0.03154,0.69175,9.08566,-0.92478,True,947.74041
267,Tesla,200.89267,0.34246,-103.88152,-1.05348,230.83258,-118.49075,Q3,-0.64930,-1.06405,8.41590,-0.57754,True,952.52258
268,TwitterX,199.10205,-0.24019,-106.54394,-1.06091,229.02649,-119.32883,EBIT/Wh,-0.16656,-1.64952,5.54918,7.83815,True,942.23830
269,Tesla,198.63287,-1.45407,-95.40249,-1.05543,228.56925,-121.39127,AI,-1.18532,1.10378,11.57939,-3.12536,True,945.46312
270,SpaceX,200.38193,0.69280,-102.92132,-1.06110,230.30464,-121.67353,Q3,-0.61188,-0.35518,7.55647,-2.17529,True,950.44900
271,TwitterX,199.89834,-0.10068,-101.53458,-1.05766,229.82700,-121.83779,EBIT/Wh,-1.07072,0.47832,11.70888,-0.41118,True,948.72439
272,TwitterX,199.42569,-0.21641,-98.59107,-1.04928,229.37274,-120.13659,EBIT/Wh,-0.98537,-1.37691,15.33874,1.03881,True,947.83294
273,SpaceX,198.99855,-0.78734,-104.76635,-1.04742,228.94158,-122.74234,EBIT/Wh,0.24919,-0.70297,12.37878,0.99107,True,942.60956
274,TwitterX,201.66653,-0.87654,-103.51362,-1.05553,231.60028,-125.19702,Q2,0.31212,0.42926,13.03354,-0.67796,True,956.57584
275,Tesla,199.25054,-0.66043,-100.58336,-1.05830,229.18353,-118.76824,EBIT/Wh,0.63743,0.85159,15.55390,-1.43668,True,945.96102
276,Tesla,199.55365,-0.14165,-97.33834,-1.05199,229.49504,-122.55268,EBIT/Wh,-2.25290,2.37998,10.54093,-2.84740,True,949.09908
277,SpaceX,196.88424,-0.19376,-103.02224,-1.04237,226.83852,-119.04752,AI,-0.18754,0.57299,11.09057,6.63283,True,932.91008
278,SpaceX,201.60796,-0.96599,-97.31217,-1.06483,231.52896,-123.60970,Q2,0.51451,0.54052,8.12913,-1.74011,True,959.38369
279,Tesla,200.62353,0.22769,-98.09347,-1.05641,230.55990,-119.65798,Q3,2.98042,-3.51340,12.73518,-1.10469,True,954.07092
280,Tesla,198.13712,-0.88039,-97.01351,-1.05257,228.07899,-119.84960,AI,0.65937,-1.15647,18.10246,0.82055,True,942.17885
281,Tesla,200.47680,-0.29405,-100.76955,-1.03913,230.44022,-120.75879,Q3,2.27692,-0.73167,7.87642,-3.44972,True,951.99922
282,SpaceX,197.81395,-1.27097,-96.43438,-1.05966,227.74139,-120.37174,AI,0.34997,0.82570,8.17046,1.62082,True,940.85258
283,SpaceX,200.05260,0.34675,-103.58788,-1.04803,229.99923,-121.34318,Q3,-1.00889,0.32632,15.72723,5.43302,True,948.46906
284,TwitterX,199.11170,-0.12026,-98.12231,-1.06115,229.03437,-122.61332,EBIT/Wh,1.32864,1.86128,7.66785,3.23135,True,946.49735
285,TwitterX,200.53627,1.48391,-101.30684,-1.05010,230.48267,-121.02388,Q3,1.04417,0.59480,10.11000,-0.66980,True,952.02791
286,SpaceX,198.54985,-0.69555,-97.80399,-1.05073,228.49002,-120.15356,AI,-0.49123,0.34649,12.37100,-2.24349,True,943.84725
287,Tesla,199.05433,-1.05299,-98.96142,-1.05252,228.99510,-120.43103,EBIT/Wh,-1.72665,0.31888,9.68575,-1.22789,True,945.79092
288,TwitterX,200.21945,-0.68352,-100.93006,-1.05149,230.16156,-122.28088,Q3,-0.66285,0.02567,14.01871,-1.36018,True,950.63223
289,TwitterX,200.17031,-0.70738,-102.01930,-1.05591,230.10976,-119.97771,Q3,1.06551,1.04693,13.53901,1.80767,True,949.84191
290,Tesla,199.74111,-0.95674,-97.24726,-1.04364,229.69577,-120.02754,EBIT/Wh,-1.85695,2.86670,9.74083,-1.82056,True,950.08192
291,SpaceX,199.77283,-1.42776,-96.82582,-1.05452,229.70487,-118.94784,EBIT/Wh,0.24101,1.48684,10.70858,-3.27047,True,950.45123
292,Tesla,200.92834,-0.67674,-98.87336,-1.05055,230.87380,-124.61254,Q3,-1.34310,-0.28665,10.95690,-1.79806,True,955.20503
293,SpaceX,200.31178,0.31011,-92.69740,-1.06060,230.23545,-119.72299,Q3,0.65067,0.36041,12.26610,3.21363,True,955.21019
294,TwitterX,198.88434,-0.17992,-96.43142,-1.05195,228.82843,-119.98906,AI,2.23202,0.90229,16.44341,-2.97939,True,946.20597
295,SpaceX,201.24217,0.12972,-100.05304,-1.05048,231.18174,-122.52366,Q2,-1.43182,0.95422,8.68174,4.27086,True,956.18432
296,Tesla,198.75355,-0.76194,-106.99504,-1.05240,228.69438,-120.96292,AI,-0.35010,-0.36196,8.28950,-2.57995,True,940.27022
297,Tesla,199.18094,0.49515,-101.97108,-1.04172,229.13841,-121.05241,EBIT/Wh,2.07236,2.94170,8.59503,0.71850,True,944.91916
298,Tesla,198.64330,0.28504,-100.46047,-1.04698,228.59342,-116.53747,AI,-0.69456,-0.34328,13.45106,-6.18378,True,942.98625
299,TwitterX,200.20202,-0.17568,-97.11692,-1.05181,230.14367,-121.00055,Q3,0.44728,-1.21870,14.27580,0.88362,True,952.45162
300,SpaceX,201.03353,0.28448,-101.64613,-1.05156,230.97435,-122.04583,Q2,0.39539,-0.26536,10.84073,-1.55435,True,954.34460
301,SpaceX,200.27970,-1.12859,-97.37442,-1.05146,230.21736,-118.10574,Q3,-0.42566,1.06650,12.27531,-0.63651,True,952.71129
302,Tesla,200.95640,-0.71895,-98.85909,-1.04677,230.90702,-120.87050,Q3,0.08970,0.79826,4.99534,-4.47497,True,955.35244
303,SpaceX,200.01209,-0.26277,-101.15978,-1.04505,229.96270,-119.58783,Q3,-1.56567,-0.22163,6.38565,-0.97990,True,949.48055
304,SpaceX,200.09134,0.16206,-103.50632,-1.04998,230.03544,-118.74047,Q3,0.54520,-0.75061,8.32808,-0.35523,True,948.70353
305,SpaceX,200.59819,0.57495,-102.89440,-1.04989,230.54250,-119.33553,Q3,-0.97026,-0.23618,10.14617,1.71245,True,951.54377
306,Tesla,198.92373,0.03998,-98.53703,-1.04791,228.87235,-119.83909,AI,-2.61286,0.43259,9.37040,-2.86263,True,945.35013
307,SpaceX,198.97528,-1.07466,-99.12429,-1.05331,228.90984,-120.64256,AI,-0.95736,0.51995,8.31892,-2.08390,True,945.31424
308,Tesla,198.92695,0.10753,-102.18431,-1.04303,228.88291,-119.34504,AI,0.90809,-0.99684,10.20167,-3.47652,True,943.54259
309,TwitterX,199.61681,0.16691,-101.63744,-1.05901,229.54725,-120.91297,EBIT/Wh,-0.45243,-1.34558,7.46903,-3.58630,True,947.26531
310,Tesla,200.56015,-1.06009,-99.19081,-1.04497,230.51322,-121.89104,Q3,-0.20427,-0.65318,10.83725,-1.50239,True,953.20535
311,TwitterX,201.41460,-0.93198,-101.79298,-1.05467,231.34913,-121.11018,Q2,0.11683,-0.61714,15.78568,2.79991,True,956.17653
312,Tesla,201.21142,-0.96798,-96.39131,-1.05138,231.15463,-119.60588,Q2,-1.32979,1.22838,10.26042,2.38341,True,957.86145
313,SpaceX,200.10666,0.76360,-103.62384,-1.06210,230.02861,-121.88829,Q3,-0.08815,-0.06034,7.09094,-4.28974,True,948.72137
314,Tesla,200.90048,1.59353,-98.23432,-1.05387,230.84001,-122.89313,Q3,1.17321,-0.55234,8.56772,-3.71153,True,955.38523
315,Tesla,200.71549,0.10018,-103.43615,-1.04292,230.67137,-123.15462,Q3,-2.12765,1.43327,16.86189,-6.28224,True,951.85939
316,Tesla,200.75906,-0.49244,-94.64778,-1.05416,230.69817,-121.15420,Q3,-1.18516,-0.49900,10.90248,-7.55245,True,956.47142
317,SpaceX,199.15188,0.55712,-102.78344,-1.06776,229.06775,-119.42837,EBIT/Wh,0.90955,-0.27988,7.58716,2.03152,True,944.36769
318,TwitterX,199.81101,-0.56276,-99.61185,-1.06237,229.73214,-119.87667,EBIT/Wh,-1.36049,1.66014,10.83771,-2.40334,True,949.24915
319,SpaceX,199.66313,-0.04373,-96.84689,-1.04850,229.60521,-119.62285,EBIT/Wh,0.00255,-0.15359,12.93283,1.53990,True,949.89218
320,SpaceX,201.78353,-0.03842,-102.82261,-1.06812,231.69417,-123.30606,Q2,0.70772,-0.46144,10.56747,-3.36359,True,957.50635
321,Tesla,200.40702,0.62598,-101.73520,-1.05806,230.34055,-121.04186,Q3,0.77967,-0.88070,9.91112,-5.37227,True,951.16749
322,Tesla,198.81010,-1.14933,-102.21457,-1.04485,228.76433,-119.94911,AI,0.12908,-0.56494,10.55269,-1.57647,True,942.94322
323,TwitterX,199.82344,-2.26214,-92.96532,-1.04951,229.77204,-120.94347,EBIT/Wh,-0.46888,-2.47898,11.23362,-1.52189,True,952.63452
324,Tesla,198.75854,-0.59489,-93.68938,-1.05727,228.69345,-118.09504,AI,-0.02388,-0.19967,11.34501,-6.12201,True,946.94801
325,Tesla,200.30487,-0.61231,-100.91772,-1.04673,230.25512,-121.24127,Q3,-0.68308,2.81110,8.30132,-3.32406,True,951.06550
326,Tesla,201.59287,0.88968,-104.78392,-1.04037,231.55338,-123.31941,Q2,-0.99424,2.77092,11.50459,-1.31114,True,955.57238
327,SpaceX,201.10162,0.85812,-99.69062,-1.05629,231.03306,-124.09742,Q2,-0.37615,0.56520,11.11301,2.12831,True,955.66277
328,SpaceX,198.97956,-0.02389,-101.46522,-1.06493,228.90011,-116.83661,AI,1.05265,0.20768,8.30356,-1.26390,True,944.16521
329,Tesla,200.73796,0.85023,-97.36146,-1.05821,230.67076,-121.97693,Q3,2.10705,-3.99866,15.77908,-3.94238,True,955.00905
330,SpaceX,199.78155,0.88285,-95.82845,-1.06091,229.70785,-120.95289,EBIT/Wh,-0.92271,-0.81552,13.10023,-1.30105,True,950.99350
331,SpaceX,199.23228,-0.28846,-97.61177,-1.04574,229.17892,-120.41557,EBIT/Wh,0.32312,0.63889,9.84372,6.15569,True,947.35553
332,TwitterX,199.49220,0.60319,-102.96972,-1.05420,229.42827,-119.92972,EBIT/Wh,-0.77733,2.03188,11.74857,0.29855,True,945.97613
333,Tesla,198.32239,0.15390,-98.80733,-1.05639,228.25775,-123.15194,AI,1.11512,0.00025,9.10157,-4.04921,True,942.20828
334,SpaceX,198.73272,-0.96368,-107.85324,-1.06129,228.65879,-117.28424,AI,-0.22829,0.33251,13.98091,3.02022,True,939.73697
335,SpaceX,200.31311,1.08391,-96.96598,-1.05430,230.24631,-120.45365,Q3,-0.39840,0.64730,6.44544,4.68246,True,953.08258
336,TwitterX,198.57018,0.26716,-96.86626,-1.04954,228.51892,-117.87416,AI,0.38609,1.09833,10.07634,3.86765,True,944.41776
337,TwitterX,199.48822,-0.46659,-98.18457,-1.05375,229.42835,-119.30468,EBIT/Wh,-2.35092,0.59277,12.08397,-0.12505,True,948.34882
338,Tesla,198.83113,-0.54260,-94.90897,-1.04799,228.78070,-120.64074,AI,0.12851,-1.66825,7.99049,-0.01453,True,946.70118
339,TwitterX,199.16209,0.73234,-93.93596,-1.05299,229.09817,-120.14780,EBIT/Wh,-0.74755,2.09238,9.43012,-2.01943,True,948.84249
340,Tesla,198.03208,-0.19841,-99.68785,-1.05812,227.96401,-120.64255,AI,-1.05072,-2.13470,8.28179,0.70301,True,940.31650
341,Tesla,201.73526,1.89478,-109.79026,-1.05099,231.67828,-121.71046,Q2,-1.20653,0.76392,14.78782,-2.75029,True,953.78118
342,Tesla,201.30094,0.30314,-101.37134,-1.05698,231.23651,-121.97803,Q2,-1.99053,-1.00904,12.40991,-0.46482,True,955.81901
343,SpaceX,201.47364,-0.46234,-101.52396,-1.05084,231.41519,-120.45674,Q2,-1.28049,0.57548,9.50099,-1.35623,True,956.60621
344,Tesla,198.77613,-0.73717,-100.06979,-1.04271,228.73227,-120.62940,AI,0.41732,-0.67619,16.46984,1.73765,True,943.84575
345,TwitterX,199.29890,0.10819,-101.74315,-1.05770,229.22915,-118.54094,EBIT/Wh,0.57943,1.44305,15.60642,0.62933,True,945.62291
346,TwitterX,200.33391,0.85284,-101.36201,-1.05127,230.27819,-119.16191,Q3,-0.27601,-0.59842,11.97945,1.48124,True,950.98856
347,SpaceX,196.85117,-0.12470,-99.94389,-1.05898,226.77879,-117.09773,AI,-0.13179,0.84347,14.47107,6.19839,True,934.28389
348,TwitterX,199.15872,-1.62502,-100.24097,-1.05847,229.08657,-119.10651,EBIT/Wh,1.21110,0.28642,9.65546,-0.24241,True,945.67309
349,SpaceX,198.81947,0.17579,-95.52373,-1.04714,228.76399,-117.95204,AI,-0.75768,0.30473,13.79340,4.67511,True,946.33551
350,Tesla,200.57735,-0.65509,-102.00241,-1.05540,230.51498,-121.13811,Q3,-1.23057,-1.26527,8.96303,-4.72099,True,951.88555
351,TwitterX,200.44584,-1.09834,-95.95464,-1.05126,230.38912,-122.54545,Q3,-0.01259,-0.86602,7.54166,2.84557,True,954.25190
352,SpaceX,201.10490,-0.03523,-98.90289,-1.06859,231.01506,-123.29068,Q2,0.25039,-0.71459,14.50922,2.17328,True,956.07305
353,TwitterX,200.07882,0.87391,-96.55571,-1.05377,230.02057,-121.02409,Q3,-0.11712,-0.06022,9.17596,3.40905,True,952.11624
354,Tesla,198.49745,-0.79714,-96.98090,-1.05251,228.43870,-120.81483,AI,-2.08313,-0.29067,12.22620,-4.86450,True,943.99680
355,Tesla,199.30963,0.22530,-93.75977,-1.05618,229.24463,-117.93083,EBIT/Wh,2.78051,-0.58000,10.92301,6.07048,True,949.66825
356,Tesla,197.31022,-0.15674,-102.98359,-1.05100,227.25338,-117.16160,AI,1.00039,0.34761,12.09101,0.06429,True,935.05932
357,SpaceX,200.74496,0.51023,-103.63578,-1.04473,230.69442,-120.50599,Q3,-0.15437,-0.91079,9.56495,2.45491,True,951.90689
358,SpaceX,199.02389,-0.79744,-97.79346,-1.05220,228.96224,-119.02659,EBIT/Wh,0.52628,0.94898,7.63793,6.10948,True,946.22270
359,SpaceX,200.08397,0.08038,-97.81580,-1.06614,229.99816,-121.43400,Q3,1.21122,-0.27346,13.70208,1.20357,True,951.51192
360,TwitterX,199.22798,1.37245,-103.54235,-1.05312,229.16366,-119.86497,EBIT/Wh,-0.11881,0.84251,11.79623,0.14421,True,944.36871
